filename,Offset-raw,fullSent
P1B-043_Sunday_Sequence_2,nor,"there 's no future uh in attempting to go back to pre nineteen sixty-seven which is broadly speaking all that ulster unionism has to offer, uh nor is there a future in catholic nationalism"
P1B-043_Sunday_Sequence_2,for,for example if you walked through the areas of uh uh loyalist belfast you 'll see that men will take up the gun to fight for god and ulster
P1B-043_Sunday_Sequence_2,if,for example if you walked through the areas of uh uh loyalist belfast you 'll see that men will take up the gun to fight for god and ulster
P1B-043_Sunday_Sequence_2,if,and you 're going if you belong to a dominating group you are going constantly as you hear the other speaking to say
P1B-043_Sunday_Sequence_2,if,and you 're going if you belong to a dominating group you are going constantly as you hear the other speaking to say
P1B-043_Sunday_Sequence_2,if,"let us say in dublin, uh that the unionist people, are a group of people whose usefulness to their masters if we may put it like that without offensiveness is over"
P1B-043_Sunday_Sequence_2,because,well this is is of course a very good question because i think what we 're seeing at the moment is a division isn't it
P1B-043_Sunday_Sequence_2,because,well this is is of course a very good question because i think what we 're seeing at the moment is a division isn't it
P1B-043_Sunday_Sequence_2,because,well this is is of course a very good question because i think what we 're seeing at the moment is a division isn't it
P1B-043_Sunday_Sequence_2,because,"and uh but of course i think that uh it is important uhm when people are living side by side that they listen to the story of the other group, or they listen to their own story uh as it is told by the other group because it makes a uh just an enormous difference whether a story is told by a dominating group or by dominated group"
P1B-043_Sunday_Sequence_2,because,"and uh but of course i think that uh it is important uhm when people are living side by side that they listen to the story of the other group, or they listen to their own story uh as it is told by the other group because it makes a uh just an enormous difference whether a story is told by a dominating group or by dominated group"
P1B-043_Sunday_Sequence_2,because,"i 'm just wondering whether that paradigm is functional today in northern ireland because, in a sense the dominant group i 'm talking about unionists, are no longer dominant in any real sense"
P1B-043_Sunday_Sequence_2,because,"i 'm just wondering whether that paradigm is functional today in northern ireland because, in a sense the dominant group i 'm talking about unionists, are no longer dominant in any real sense"
P1B-043_Sunday_Sequence_2,because,"and it is after all the duty of garrison people as they have, by and large been, that they should not win friends and influence people because you 've got to dominate people and if you 're going to dominate them then you don't try to win them over as friends"
P1B-043_Sunday_Sequence_2,however,"uh i 'm not sure however that the ira does either because i think the uh ira and the inla and uh uh such groups are, fundamentally at fault because they they are behaving as though the enemy uhm of us all is the british empire"
P1B-043_Sunday_Sequence_2,however,and it is important however always for the dominating group to listen uh ever more clearly to and ever more attentively to the dominated people
P1B-043_Sunday_Sequence_2,or,"and uh but of course i think that uh it is important uhm when people are living side by side that they listen to the story of the other group, or they listen to their own story uh as it is told by the other group because it makes a uh just an enormous difference whether a story is told by a dominating group or by dominated group"
P1B-043_Sunday_Sequence_2,so,so uhm one might think about nineteen sixteen
P1B-043_Sunday_Sequence_2,so,so i take your point entirely
P1B-043_Sunday_Sequence_2,as,"and uh but of course i think that uh it is important uhm when people are living side by side that they listen to the story of the other group, or they listen to their own story uh as it is told by the other group because it makes a uh just an enormous difference whether a story is told by a dominating group or by dominated group"
P1B-043_Sunday_Sequence_2,as,"and uh but of course i think that uh it is important uhm when people are living side by side that they listen to the story of the other group, or they listen to their own story uh as it is told by the other group because it makes a uh just an enormous difference whether a story is told by a dominating group or by dominated group"
P1B-044_Bishop_Poyntz,when,"so too alienation, not just of the orange green variety, the gap between the haves and the have-nots bishop poyntz when i talked to him this morning didn't draw back from criticism of the protestant professional classes for their indifference when asked to help the disadvantaged"
P1B-044_Bishop_Poyntz,when,"so too alienation, not just of the orange green variety, the gap between the haves and the have-nots bishop poyntz when i talked to him this morning didn't draw back from criticism of the protestant professional classes for their indifference when asked to help the disadvantaged"
P1B-044_Bishop_Poyntz,when,"when we talk about grants and disadvantage, if only the other lot knew what side their bread was buttered on they wouldn't be doing this they wouldn't be taking all this money from the state and the crown"
P1B-044_Bishop_Poyntz,when,"when when they, they had appalling housing on the shankill road never admitted that they were in appalling housing twenty and twenty-five years ago but suddenly as a result of a whole lot of things happening in the outside world they began to see that their lot was just as bad as other people 's lots and so forth and uhm"
P1B-044_Bishop_Poyntz,when,it 's only when it 's
P1B-044_Bishop_Poyntz,when,god-given god-made it is beautiful but what makes it pornographic is when someone presents it to be nastily suggestive and alluring
P1B-044_Bishop_Poyntz,whereas,uh the one of the great differences between the falls road and the shankill road is that the falls road is uh has a great community area i think bound together not probably politically but religiously whereas if you go to other areas like the shankill or other areas there 's a a
P1B-044_Bishop_Poyntz,if,uh the one of the great differences between the falls road and the shankill road is that the falls road is uh has a great community area i think bound together not probably politically but religiously whereas if you go to other areas like the shankill or other areas there 's a a
P1B-044_Bishop_Poyntz,if,well if that 's the the people are completely out of touch
P1B-044_Bishop_Poyntz,if,"when we talk about grants and disadvantage, if only the other lot knew what side their bread was buttered on they wouldn't be doing this they wouldn't be taking all this money from the state and the crown"
P1B-044_Bishop_Poyntz,if,"now let me ask you uh uh briefly about some other aspects of of your address and, uh the moral crusade if i may so describe it you"
P1B-044_Bishop_Poyntz,and,uh the one of the great differences between the falls road and the shankill road is that the falls road is uh has a great community area i think bound together not probably politically but religiously whereas if you go to other areas like the shankill or other areas there 's a a
P1B-044_Bishop_Poyntz,and,"i see enormous strides being made in other areas, tremendous funds being poured into other areas and quite rightly so too"
P1B-044_Bishop_Poyntz,and,"i see enormous strides being made in other areas, tremendous funds being poured into other areas and quite rightly so too"
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,and,and
P1B-044_Bishop_Poyntz,or,uh it 's just uh that we are indifferent or perhaps it 's the difficulty getting people to own an idea
P1B-044_Bishop_Poyntz,but,quite certain money is there at the government level but you must get your act together
P1B-044_Bishop_Poyntz,but,but we must sort of think things through and and and have come up with viable projects well thought out and above all the people who are going to put it right through to the see it through to the end
P1B-044_Bishop_Poyntz,but,"when when they, they had appalling housing on the shankill road never admitted that they were in appalling housing twenty and twenty-five years ago but suddenly as a result of a whole lot of things happening in the outside world they began to see that their lot was just as bad as other people 's lots and so forth and uhm"
P1B-044_Bishop_Poyntz,but,"but there 's even an alienation now i think between, between loyalists and unionists from britain an an alienation even between the haves and the have-nots"
P1B-044_Bishop_Poyntz,but,"you uh deliver an attack on obscenity, nudity, pornography, lack of privacy but don't, these uh don't"
P1B-044_Bishop_Poyntz,but,"no i think the moral values are there but the facts are that, uhm uh so much has been happening in the community uhm through things like uhm uhm much more of uhm uh use of video and and film and so forth, uh and the cashing in on obscenity"
P1B-044_Bishop_Poyntz,but,i think that i wouldn't ah i think that certainly it can be called sin certainly but there 's also a question that people are are are uh find themselves with these genes in their bodies and so forth
P1B-044_Bishop_Poyntz,but,i think that i wouldn't ah i think that certainly it can be called sin certainly but there 's also a question that people are are are uh find themselves with these genes in their bodies and so forth
P1B-044_Bishop_Poyntz,but,god-given god-made it is beautiful but what makes it pornographic is when someone presents it to be nastily suggestive and alluring
P1B-044_Bishop_Poyntz,indeed,"yes, yes indeed i would be indeed"
P1B-044_Bishop_Poyntz,indeed,"yes, yes indeed i would be indeed"
P1B-044_Bishop_Poyntz,indeed,"and indeed uh uh uh very often it is sometimes, uh racketeering and paramilitary racketeering that uh cashes in on the shortcomings of other people"
P1B-044_Bishop_Poyntz,because,in a newspaper would not is it because we are wrapping it up in a sort of classic package that it seems okay
P1B-045_Sam_McAughtry,when,"uh i suppose i would put it about nineteen thirty-four, when electrification began"
P1B-045_Sam_McAughtry,when,"and uh, that was that was the sort of uhm, cooking and baking and lighting that we had up until about nineteen thirty-four thirty-five when electrification came in"
P1B-045_Sam_McAughtry,when,"because when the fire needed coal, it was a certainty that if uh my mother ordered me to go out and get a shovel of coal, and i had a good seat beside the fire when i came back with the shovel of coal"
P1B-045_Sam_McAughtry,when,"because when the fire needed coal, it was a certainty that if uh my mother ordered me to go out and get a shovel of coal, and i had a good seat beside the fire when i came back with the shovel of coal"
P1B-045_Sam_McAughtry,when,"uh would you describe the houses as being on the whole well-cared for uh, when you looked at them when you looked at the street from the outside or when you went inside, would you say the houses were well-kept well-cared for"
P1B-045_Sam_McAughtry,when,"uh would you describe the houses as being on the whole well-cared for uh, when you looked at them when you looked at the street from the outside or when you went inside, would you say the houses were well-kept well-cared for"
P1B-045_Sam_McAughtry,when,"uh would you describe the houses as being on the whole well-cared for uh, when you looked at them when you looked at the street from the outside or when you went inside, would you say the houses were well-kept well-cared for"
P1B-045_Sam_McAughtry,when,"the streets around us when you left this little area where i lived, you and you were still in protestant territory"
P1B-045_Sam_McAughtry,when,"the streets around us when you left this little area where i lived, you and you were still in protestant territory"
P1B-045_Sam_McAughtry,when,"and when the more popular radio came in, uh, it came in rather slowly in our district, but i would put"
P1B-045_Sam_McAughtry,when,"and when the more popular radio came in, uh, it came in rather slowly in our district, but i would put"
P1B-045_Sam_McAughtry,when,"and when the more popular radio came in, uh, it came in rather slowly in our district, but i would put"
P1B-045_Sam_McAughtry,until,until then we had gas lighting with mantles everywhere and sometimes no mantle
P1B-045_Sam_McAughtry,then,until then we had gas lighting with mantles everywhere and sometimes no mantle
P1B-045_Sam_McAughtry,then,"and uh, then on the griddle of course you baked your soda bread and potato bread and you baked your tarts and stuff like this you know"
P1B-045_Sam_McAughtry,if,"if the mantle broke you just let the the gas, gutter away there the raw flame"
P1B-045_Sam_McAughtry,if,"because when the fire needed coal, it was a certainty that if uh my mother ordered me to go out and get a shovel of coal, and i had a good seat beside the fire when i came back with the shovel of coal"
P1B-045_Sam_McAughtry,if,"and you, uh the the stairs ran right into the hallway, so that if you ran too fast down the stairs it just took one step and you were out into the street"
P1B-045_Sam_McAughtry,for,"there were there were little, uh additions, uh for for this came in"
P1B-045_Sam_McAughtry,for,in the kitchen for example what what was the kitchen
P1B-045_Sam_McAughtry,but,we didn't have tradesmen in the shipyard but quite a few worked as labourers in the shipyard
P1B-045_Sam_McAughtry,but,"we believed in those days that uh weight, was the whole thing and the heavier your bedclothes the warmer you were but uh sleeping in socks wasn't out of the ordinary at all"
P1B-045_Sam_McAughtry,but,"the whole family huddled around the fire it it helped, uh the spirit of a family a good deal it brought us close together but it caused trouble too"
P1B-045_Sam_McAughtry,but,"the whole family huddled around the fire it it helped, uh the spirit of a family a good deal it brought us close together but it caused trouble too"
P1B-045_Sam_McAughtry,but,but we had an awful lot more who didn't
P1B-045_Sam_McAughtry,but,but we had an awful lot more who didn't
P1B-045_Sam_McAughtry,but,but it was enough to make that difference
P1B-045_Sam_McAughtry,but,but it was enough to make that difference
P1B-045_Sam_McAughtry,but,"uh all the whole streets of belfast not just the centre but radiating right the whole way out throughout the city were rows and rows of shops thousands of them, all in competition and these shops all employed message boys"
P1B-045_Sam_McAughtry,but,"and when the more popular radio came in, uh, it came in rather slowly in our district, but i would put"
P1B-045_Sam_McAughtry,and,"those men who worked in or about the shipyard, uh they were nearly all labourers in the district where i was born and brought up"
P1B-045_Sam_McAughtry,and,"those men who worked in or about the shipyard, uh they were nearly all labourers in the district where i was born and brought up"
P1B-045_Sam_McAughtry,and,"those men who worked in or about the shipyard, uh they were nearly all labourers in the district where i was born and brought up"
P1B-045_Sam_McAughtry,and,"those men who worked in or about the shipyard, uh they were nearly all labourers in the district where i was born and brought up"
P1B-045_Sam_McAughtry,and,"those men who worked in or about the shipyard, uh they were nearly all labourers in the district where i was born and brought up"
P1B-045_Sam_McAughtry,and,"those men who worked in or about the shipyard, uh they were nearly all labourers in the district where i was born and brought up"
P1B-045_Sam_McAughtry,and,"those men who worked in or about the shipyard, uh they were nearly all labourers in the district where i was born and brought up"
P1B-045_Sam_McAughtry,and,"we believed in those days that uh weight, was the whole thing and the heavier your bedclothes the warmer you were but uh sleeping in socks wasn't out of the ordinary at all"
P1B-045_Sam_McAughtry,and,"because when the fire needed coal, it was a certainty that if uh my mother ordered me to go out and get a shovel of coal, and i had a good seat beside the fire when i came back with the shovel of coal"
P1B-045_Sam_McAughtry,and,"because when the fire needed coal, it was a certainty that if uh my mother ordered me to go out and get a shovel of coal, and i had a good seat beside the fire when i came back with the shovel of coal"
P1B-045_Sam_McAughtry,and,"i lived in a protestant area and people always believe, that protestants were neat and tidy in their habits"
P1B-045_Sam_McAughtry,and,"i lived in a protestant area and people always believe, that protestants were neat and tidy in their habits"
P1B-045_Sam_McAughtry,and,"i lived in a protestant area and people always believe, that protestants were neat and tidy in their habits"
P1B-045_Sam_McAughtry,and,"i lived in a protestant area and people always believe, that protestants were neat and tidy in their habits"
P1B-045_Sam_McAughtry,and,"merview street and the streets closer to duncairn gardens from where we were, you were in an area where where shipyard tradesmen were were quite common every seventh or eighth house"
P1B-045_Sam_McAughtry,and,"merview street and the streets closer to duncairn gardens from where we were, you were in an area where where shipyard tradesmen were were quite common every seventh or eighth house"
P1B-045_Sam_McAughtry,and,"merview street and the streets closer to duncairn gardens from where we were, you were in an area where where shipyard tradesmen were were quite common every seventh or eighth house"
P1B-045_Sam_McAughtry,and,"merview street and the streets closer to duncairn gardens from where we were, you were in an area where where shipyard tradesmen were were quite common every seventh or eighth house"
P1B-045_Sam_McAughtry,and,"merview street and the streets closer to duncairn gardens from where we were, you were in an area where where shipyard tradesmen were were quite common every seventh or eighth house"
P1B-045_Sam_McAughtry,and,"merview street and the streets closer to duncairn gardens from where we were, you were in an area where where shipyard tradesmen were were quite common every seventh or eighth house"
P1B-045_Sam_McAughtry,and,and uh one night he came back
P1B-045_Sam_McAughtry,and,and uh one night he came back
P1B-045_Sam_McAughtry,and,and uh one night he came back
P1B-045_Sam_McAughtry,and,and uh one night he came back
P1B-045_Sam_McAughtry,and,and uh one night he came back
P1B-045_Sam_McAughtry,and,and uh one night he came back
P1B-045_Sam_McAughtry,and,and uh one night he came back
P1B-045_Sam_McAughtry,and,and uh one night he came back
P1B-045_Sam_McAughtry,and,i 'm from such and such a shop
P1B-045_Sam_McAughtry,and,i 'm from such and such a shop
P1B-045_Sam_McAughtry,and,and there were very few of those
P1B-045_Sam_McAughtry,and,and there were very few of those
P1B-045_Sam_McAughtry,and,and there were very few of those
P1B-045_Sam_McAughtry,and,and there were very few of those
P1B-045_Sam_McAughtry,and,and there were very few of those
P1B-045_Sam_McAughtry,and,and the whole district was was aloud with noise
P1B-045_Sam_McAughtry,and,and uh and they came around and took them all away from them again because they couldn't keep up their payments
P1B-045_Sam_McAughtry,and,"well the kitchen there would be a table underneath the window and there was a sofa, on the wall opposite that the sofa was always drawn up beside the fire alongside the fire"
P1B-045_Sam_McAughtry,and,"well the kitchen there would be a table underneath the window and there was a sofa, on the wall opposite that the sofa was always drawn up beside the fire alongside the fire"
P1B-045_Sam_McAughtry,and,"well the kitchen there would be a table underneath the window and there was a sofa, on the wall opposite that the sofa was always drawn up beside the fire alongside the fire"
P1B-045_Sam_McAughtry,and,"well the kitchen there would be a table underneath the window and there was a sofa, on the wall opposite that the sofa was always drawn up beside the fire alongside the fire"
P1B-045_Sam_McAughtry,and,"well the kitchen there would be a table underneath the window and there was a sofa, on the wall opposite that the sofa was always drawn up beside the fire alongside the fire"
P1B-045_Sam_McAughtry,because,"because when the fire needed coal, it was a certainty that if uh my mother ordered me to go out and get a shovel of coal, and i had a good seat beside the fire when i came back with the shovel of coal"
P1B-045_Sam_McAughtry,because,"but in our area because we weren't all that privileged and because there wasn't work for us, our menfolk tended to be away from home"
P1B-045_Sam_McAughtry,because,"but in our area because we weren't all that privileged and because there wasn't work for us, our menfolk tended to be away from home"
P1B-045_Sam_McAughtry,because,"there was plenty of work for boys incidentally, because as a uh i was describing the the, great many shops, that were in existence"
P1B-045_Sam_McAughtry,because,"and it was useful because, the the money that i would earn as a message boy paid the rent, which was uh quite a help in those days"
P1B-045_Sam_McAughtry,because,and uh and they came around and took them all away from them again because they couldn't keep up their payments
P1B-045_Sam_McAughtry,except,uh the upstairs fires were never lit except in sickness
P1B-045_Sam_McAughtry,or,"uh would you describe the houses as being on the whole well-cared for uh, when you looked at them when you looked at the street from the outside or when you went inside, would you say the houses were well-kept well-cared for"
P1B-045_Sam_McAughtry,or,"merview street and the streets closer to duncairn gardens from where we were, you were in an area where where shipyard tradesmen were were quite common every seventh or eighth house"
P1B-045_Sam_McAughtry,indeed,"and indeed near the shipyard, you would see houses to this day that were beautifully kept neat and tidy and cleaned and uh kept well-painted every twelfth of july"
P1B-045_Sam_McAughtry,so,so there was plenty of work for the likes of us
P1B-045_Sam_McAughtry,so,"and you, uh the the stairs ran right into the hallway, so that if you ran too fast down the stairs it just took one step and you were out into the street"
P1B-045_Sam_McAughtry,later,and uh there was always what we called a cabinet and became known later as a sideboard
P1B-046_Elections,while,victory has been sweet for the new rainbow ministers while fianna fa/il and the progressive democrats now form the opposition
P1B-046_Elections,but,but how long will that state of affairs continue
P1B-046_Elections,but,"uhm if the three party leaders don't make an enormous effort to work together as a team the government will collapse or it won't really exist because, to a large extent you can be doing a lot of very productive work, you can have a lot of progressive legislation, but if the trust is not there from the start, then the government won't survive certainly"
P1B-046_Elections,but,"that 's not on the programme for government there are many many things but as i said earlier, it 's often the unexpected the things you can't see now that may cause the problem"
P1B-046_Elections,but,"joe jacob for that reason but more importantly, he has been a very fair leas ceann comhairle in my opinion"
P1B-046_Elections,but,but i thought the experience certainly was an interesting one
P1B-046_Elections,but,"we 'll be returning to the peace process a bit later on but joining me now live in studio is the democratic left leader, and the new minister for social welfare prionsias de rossa"
P1B-046_Elections,but,"well uhm i intend to make my uh mark by seeking to implement the programme which we have negotiated with the other parties in government uhm we have managed in the course of those negotiations to, negotiate one of the most significant changes in our approach to assisting, uh families uh, ever ever ever achieved and that is in relation to child, benefit there will be a new uhm, increase in child, benefit but also the uh provision of a supplementary child benefit which will uh, replace the child dependence allowance for, social welfare recipients, and uh for low paid, workers the uh f fis"
P1B-046_Elections,if,"i think if you look at the programme that has been negotiated between fine gael democratic left and the labour party, it 's very much the policy approach of democratic left and the labour party"
P1B-046_Elections,if,"uh if you just take the allocation of portfolios for example, uh fine gael now have control over just about twenty percent of the spending departments"
P1B-046_Elections,if,"if you take the attitude to state enterprise, it 's the old left-wing doctrine that we have to accept"
P1B-046_Elections,if,"uhm if the three party leaders don't make an enormous effort to work together as a team the government will collapse or it won't really exist because, to a large extent you can be doing a lot of very productive work, you can have a lot of progressive legislation, but if the trust is not there from the start, then the government won't survive certainly"
P1B-046_Elections,if,"uhm if the three party leaders don't make an enormous effort to work together as a team the government will collapse or it won't really exist because, to a large extent you can be doing a lot of very productive work, you can have a lot of progressive legislation, but if the trust is not there from the start, then the government won't survive certainly"
P1B-046_Elections,if,and if somebody 's to be removed they should only be removed if they 're not doing the job
P1B-046_Elections,if,and if somebody 's to be removed they should only be removed if they 're not doing the job
P1B-046_Elections,if,and if somebody 's to be removed they should only be removed if they 're not doing the job
P1B-046_Elections,if,"i was very disappointed for example that labour and fianna fa/il didn't support peter sutherland, earlier this year because if they did, he would 've been i think the president of the commission at this stage and that would 've been a very prestigious position, for a small country like ours"
P1B-046_Elections,if,"and therefore i believe that the new government if they 're going to change the commissioner, at this very late stage, have to be sure, that it 's not going to damage the national interest padraig flynn has an extremely important portfolio, and the government would need to be certain, that they could hold that portfolio, if they were going to change the person"
P1B-046_Elections,if,"and therefore i believe that the new government if they 're going to change the commissioner, at this very late stage, have to be sure, that it 's not going to damage the national interest padraig flynn has an extremely important portfolio, and the government would need to be certain, that they could hold that portfolio, if they were going to change the person"
P1B-046_Elections,if,"you only bring those people together if we are conscious, of their concerns"
P1B-046_Elections,if,and if we fail uh to do that then i think we 're going to cause further problems
P1B-046_Elections,if,"do you, do you think it 's going to cause big problems for john bruton if the architect of the process is standing behind at him shouting from the sidelines uh"
P1B-046_Elections,if,albert reynolds has the potential to destroy the process if he continues speaking like this
P1B-046_Elections,for,"uh if you just take the allocation of portfolios for example, uh fine gael now have control over just about twenty percent of the spending departments"
P1B-046_Elections,and,"northern ireland policy, they 've control over broadcasting, and they will be calling the shots in relation to the divorce referendum"
P1B-046_Elections,and,"i think, the makeup of the cabinet and the economic programme in particular indicate quite clearly to me that this is very much a left-wing government and it 's not the kind of government that the country needs at the moment"
P1B-046_Elections,and,"uh and that 's evident not just in the parties that make up the government but indeed in the very programme, and in the composition of the cabinet"
P1B-046_Elections,and,"uh and that 's evident not just in the parties that make up the government but indeed in the very programme, and in the composition of the cabinet"
P1B-046_Elections,and,and that certainly doesn't indicate to me that fine gael is in government with fifty percent more seats than the labour party
P1B-046_Elections,and,"this is the first inter-party government for for forty years and we 're talking about personal, personal relationships being very very important"
P1B-046_Elections,and,and i think that may well be the case with this government too
P1B-046_Elections,and,uhm and
P1B-046_Elections,and,"uh we saw evidence of that in the, different governments led by albert reynolds trust broke down and once it did everything else collapsed"
P1B-046_Elections,and,"it 's clear the government don't understand that, and they seem to want to avoid dealing with that"
P1B-046_Elections,and,"it 's clear the government don't understand that, and they seem to want to avoid dealing with that"
P1B-046_Elections,and,"he 's been very good in the chair, and he 's been very fair to all sides"
P1B-046_Elections,and,and if somebody 's to be removed they should only be removed if they 're not doing the job
P1B-046_Elections,and,and if somebody 's to be removed they should only be removed if they 're not doing the job
P1B-046_Elections,and,and i don't know if they could be certain of that
P1B-046_Elections,and,and he expressed that concern
P1B-046_Elections,and,and if we fail uh to do that then i think we 're going to cause further problems
P1B-046_Elections,and,and i think it makes it more difficult for the two governments to be able to come forward with the realistic proposals that are necessary
P1B-046_Elections,and,and i certainly think it 's very unfair on the new government in a period
P1B-046_Elections,and,and i hope that fianna fa/il do likewise
P1B-046_Elections,and,"well uhm i intend to make my uh mark by seeking to implement the programme which we have negotiated with the other parties in government uhm we have managed in the course of those negotiations to, negotiate one of the most significant changes in our approach to assisting, uh families uh, ever ever ever achieved and that is in relation to child, benefit there will be a new uhm, increase in child, benefit but also the uh provision of a supplementary child benefit which will uh, replace the child dependence allowance for, social welfare recipients, and uh for low paid, workers the uh f fis"
P1B-046_Elections,as,"well as we saw at the break of the last government, obviously the unexpected that can cause the biggest problems"
P1B-046_Elections,as,it won't be even to do with financial matters it may well be to do with personality issues as well
P1B-046_Elections,as,"i found these negotiations insofar as we were involved, uhm very unpleasant"
P1B-046_Elections,so,"i think prionsias de rossa and john bruton have worked well in opposition, uh so i don't see that as a problem"
P1B-046_Elections,or,"uhm if the three party leaders don't make an enormous effort to work together as a team the government will collapse or it won't really exist because, to a large extent you can be doing a lot of very productive work, you can have a lot of progressive legislation, but if the trust is not there from the start, then the government won't survive certainly"
P1B-046_Elections,because,"uhm if the three party leaders don't make an enormous effort to work together as a team the government will collapse or it won't really exist because, to a large extent you can be doing a lot of very productive work, you can have a lot of progressive legislation, but if the trust is not there from the start, then the government won't survive certainly"
P1B-046_Elections,because,i supported the nominee of fine gael in the last occasion because i think it 's important that the opposition has that position until recent years the opposition always had that position
P1B-046_Elections,because,"i was very disappointed for example that labour and fianna fa/il didn't support peter sutherland, earlier this year because if they did, he would 've been i think the president of the commission at this stage and that would 've been a very prestigious position, for a small country like ours"
P1B-046_Elections,because,this is a period of uncertainty because we have a new government
P1B-046_Elections,because,"it will mean that a lot of people who, previously uhm would lose child support because they uh went from the social welfare system into work uh will no longer do so"
P1B-046_Elections,once,"uh we saw evidence of that in the, different governments led by albert reynolds trust broke down and once it did everything else collapsed"
P1B-046_Elections,therefore,"and therefore i believe that the new government if they 're going to change the commissioner, at this very late stage, have to be sure, that it 's not going to damage the national interest padraig flynn has an extremely important portfolio, and the government would need to be certain, that they could hold that portfolio, if they were going to change the person"
P1B-046_Elections,when,albert reynolds himself was very concerned just over a year ago when a very important document was leaked to a journalist
P1B-046_Elections,when,"and we do need a north south dimension to any settlement it makes it more difficult, when fears have been raised by somebody like albert reynolds"
P1B-046_Elections,likewise,and i hope that fianna fa/il do likewise
P1B-046_Elections,also,"well uhm i intend to make my uh mark by seeking to implement the programme which we have negotiated with the other parties in government uhm we have managed in the course of those negotiations to, negotiate one of the most significant changes in our approach to assisting, uh families uh, ever ever ever achieved and that is in relation to child, benefit there will be a new uhm, increase in child, benefit but also the uh provision of a supplementary child benefit which will uh, replace the child dependence allowance for, social welfare recipients, and uh for low paid, workers the uh f fis"
P1B-047_Kevin_Moran,but,"many people feared it was a bit of a foolish mistake he hadn't even played in the league of ireland, but sixteen years on and after massive success kevin moran 's still playing at the highest level and preparing to head for the usa with the irish world cup squad and today kevin moran is our guest in the studio"
P1B-047_Kevin_Moran,but,but i just said to myself
P1B-047_Kevin_Moran,but,but i always felt i wanted to have a good go at it
P1B-047_Kevin_Moran,but,but at twenty-two you think well you know your chance has gone more or less
P1B-047_Kevin_Moran,but,so it was kind of like a very young team and that but very
P1B-047_Kevin_Moran,but,but actually when i look back on it
P1B-047_Kevin_Moran,but,yeah but not only rural ireland very much dublin as well
P1B-047_Kevin_Moran,but,because i think i always wanted to come back for the dubs i always intended to come back for the dubs uhm but as you say they just uh the soccer career went on and on
P1B-047_Kevin_Moran,but,but
P1B-047_Kevin_Moran,but,but
P1B-047_Kevin_Moran,but,but
P1B-047_Kevin_Moran,but,but
P1B-047_Kevin_Moran,but,but
P1B-047_Kevin_Moran,but,but
P1B-047_Kevin_Moran,but,but
P1B-047_Kevin_Moran,but,but
P1B-047_Kevin_Moran,but,but
P1B-047_Kevin_Moran,and,"many people feared it was a bit of a foolish mistake he hadn't even played in the league of ireland, but sixteen years on and after massive success kevin moran 's still playing at the highest level and preparing to head for the usa with the irish world cup squad and today kevin moran is our guest in the studio"
P1B-047_Kevin_Moran,and,and i think that was the main reason why i went in the end
P1B-047_Kevin_Moran,and,and i 'd no real interest
P1B-047_Kevin_Moran,and,and i said i couldn't do it
P1B-047_Kevin_Moran,and,and i said i couldn't do it
P1B-047_Kevin_Moran,and,so that helped enormously and then after that dave sexton offered me the contract
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,and,and
P1B-047_Kevin_Moran,because,"the uh, the move to manchester united were you worried that it might be a mistake at the time because you were"
P1B-047_Kevin_Moran,because,just play one game i always remember saying that to people all i just want to do is to play one game and get back home again because as far as i was concerned all i wanted to do was play with the dubs
P1B-047_Kevin_Moran,because,"i always remember the skill factor in them was, amazed me you know because i 'd never seen anything like it at that at that age you know what i mean how good they were"
P1B-047_Kevin_Moran,because,it was because when i went over uhm i didn't want anybody to know about it
P1B-047_Kevin_Moran,because,i know because i couldn't catch balls then i had to run around the place you see
P1B-047_Kevin_Moran,when,you know i think when i was about seventeen years of age eighteen
P1B-047_Kevin_Moran,when,well the the thing about it is that when i went over for the trial they wanted me to go over in the initial part for two weeks
